13.6;248649.1;245431;0.00E+00;236.625;2.77E+02;1.00E-300
13.7;248676.1;245407.2;0.00E+00;238.609;2.65E+02;1.00E-300
13.8;248702.1;245383.2;0.00E+00;240.497;2.54E+02;1.00E-300
13.9;248727;245359.1;0.00E+00;242.293;2.43E+02;1.00E-300
14;248750.8;245334.8;0.00E+00;243.999;2.33E+02;1.00E-300
14.1;248773.5;245310.3;0.00E+00;245.619;2.23E+02;1.00E-300
14.2;248795.3;245285.7;0.00E+00;247.156;2.13E+02;1.00E-300
14.3;248816.1;245260.9;0.00E+00;248.614;2.03E+02;1.00E-300
14.4;248835.9;245235.9;0.00E+00;249.996;1.94E+02;1.00E-300
14.5;248854.8;245210.9;0.00E+00;251.303;1.84E+02;1.00E-300
14.6;248872.8;245185.7;0.00E+00;252.54;1.76E+02;1.00E-300
14.7;248889.9;245160.4;0.00E+00;253.708;1.67E+02;1.00E-300
14.8;248906.2;245135;0.00E+00;254.811;1.58E+02;1.00E-300
14.9;248921.6;245109.4;0.00E+00;255.85;1.50E+02;1.00E-300
15;248936.2;245083.8;0.00E+00;256.828;1.42E+02;1.00E-300
15.1;248950;245058.1;0.00E+00;257.748;1.35E+02;1.00E-300
15.2;248963.1;245032.2;0.00E+00;258.611;1.27E+02;1.00E-300
15.3;248975.4;245006.3;0.00E+00;259.419;1.20E+02;1.00E-300
15.4;248987;244980.4;0.00E+00;260.174;1.12E+02;1.00E-300
15.5;248997.9;244954.3;0.00E+00;260.879;1.05E+02;1.00E-300
15.6;249008.1;244928.2;0.00E+00;261.536;9.87E+01;1.00E-300
15.7;249017.7;244902;0.00E+00;262.145;9.20E+01;1.00E-300
15.8;249026.5;244875.8;0.00E+00;262.709;8.56E+01;1.00E-300
15.9;249034.8;244849.5;0.00E+00;263.229;7.93E+01;1.00E-300
16;249042.4;244823.1;0.00E+00;263.707;7.32E+01;1.00E-300
16.1;249049.4;244796.7;0.00E+00;264.144;6.73E+01;1.00E-300
16.2;249055.9;244770.3;0.00E+00;264.543;6.14E+01;1.00E-300
16.3;249061.7;244743.8;0.00E+00;264.903;5.58E+01;1.00E-300
16.4;249067;244717.3;0.00E+00;265.228;5.03E+01;1.00E-300
16.5;249071.8;244690.8;0.00E+00;265.517;4.49E+01;1.00E-300
16.6;249076;244664.2;0.00E+00;265.773;3.97E+01;1.00E-300
16.7;249079.7;244637.6;0.00E+00;265.996;3.46E+01;1.00E-300
16.8;249082.9;244611;0.00E+00;266.187;2.96E+01;1.00E-300
16.9;249085.7;244584.4;0.00E+00;266.349;2.48E+01;1.00E-300
17;249087.9;244557.7;0.00E+00;266.481;2.01E+01;1.00E-300
17.1;249089.7;244531.1;0.00E+00;266.585;1.55E+01;1.00E-300
17.2;249091;244504.4;0.00E+00;266.662;1.10E+01;1.00E-300
17.3;249091.9;244477.7;0.00E+00;266.713;6.61E+00;1.00E-300
